0.010127,0.056246,0.112207,0.169196,0.223843,
1e-06,0.000594,0.001373,0.003088,0.004909,0.006773,0.008682,0.01069,0.014723,0.01899,0.030068,0.042804,
0.000352,0.000853,0.001483,0.004166,0.007645,0.010763,0.010618,0.013016,0.0148,0.023109,0.043818,0.04844,
